city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb,price_avg,clean_date
上海,整租·新贵都万体景苑 3室2厅 南,整租,徐汇,徐家汇,新贵都万体景苑,114.46,3,2,1,南,高,34,官方核验|近地铁|精装,链家,1天前维护,18800,18800,2026-01-07
上海,整租·新南路壹号(别墅) 4室2厅 复式 南,整租,松江,莘闵别墅,新南路壹号(别墅),283.59,4,2,4,南,低,4,官方核验|精装,链家,未知,15000,15000,未知
上海,整租·果园小区 3室1厅 南/北,整租,奉贤,西渡,果园小区,84.11,3,1,1,南 北,高,6,官方核验|近地铁|随时看房,链家,3天前维护,1700,1700,2026-01-05
上海,整租·伊犁小区 2室1厅 南,整租,长宁,虹桥,伊犁小区,32.02,2,1,2,南,低,5,官方核验|近地铁|精装|双卫生间,链家,1天前维护,6200,6200,2026-01-07
上海,整租·曙光东苑 2室2厅 南,整租,浦东,川沙,曙光东苑,90.5,2,2,1,南,高,6,官方核验|月租|随时看房,链家,4天前维护,2500,2500,2026-01-04
上海,整租·保利叶上海(二期) 3室2厅 南,整租,宝山,顾村,保利叶上海(二期),95.38,3,2,2,南,高,26,官方核验|精装|双卫生间,链家,4天前维护,6200,6200,2026-01-04
上海,整租·华欣家园 2室1厅 南,整租,徐汇,华泾,华欣家园,73.0,2,1,1,南,高,6,官方核验,链家,未知,4700,4700,未知
上海,整租·莘城公寓 3室2厅 南/北,整租,闵行,莘庄南广场,莘城公寓,120.55,3,2,2,南 北,中,6,官方核验|双卫生间|随时看房,链家,1天前维护,6800,6800,2026-01-07
上海,整租·菊泉新城(陆翔路358弄) 2室1厅 西南,整租,宝山,顾村,菊泉新城(陆翔路358弄),78.0,2,1,1,西南,高,11,近地铁,链家,5天前维护,4000,4000,2026-01-03
上海,整租·茅台新苑 2室1厅 南,整租,长宁,仙霞,茅台新苑,55.86,2,1,1,南,中,13,官方核验|近地铁|精装,链家,1天前维护,6300,6300,2026-01-07
上海,整租·新浦江城(江栀路500弄) 5室2厅 复式 南/北,整租,闵行,浦江,新浦江城(江栀路500弄),192.41,5,2,3,南 北,低,4,官方核验,链家,1天前维护,12000,12000,2026-01-07
上海,整租·万科假日风景99弄 3室2厅 南,整租,闵行,莘庄南广场,万科假日风景99弄,125.01,3,2,1,南,高,17,官方核验|精装,链家,未知,9500,9500,未知
上海,整租·保利玲珑公馆 3室2厅 南/北,整租,浦东,临港新城,保利玲珑公馆,91.07,3,2,2,南 北,中,14,官方核验|精装|双卫生间|随时看房,链家,未知,3200,3200,未知
上海,整租·公安大楼(徐汇) 1室1厅 东南,整租,徐汇,衡山路,公安大楼(徐汇),56.52,1,1,1,东南,高,32,官方核验|近地铁|精装,链家,2天前维护,9300,9300,2026-01-06
上海,整租·金利公寓 1室1厅 南,整租,浦东,唐镇,金利公寓,55.82,1,1,1,南,高,6,官方核验|精装,链家,未知,4800,4800,未知
上海,整租·阳光威尼斯(二期) 1室2厅 南,整租,普陀,真光,阳光威尼斯(二期),78.14,1,2,1,南,中,20,官方核验|近地铁|精装|随时看房,链家,3天前维护,5300,5300,2026-01-05
上海,整租·阳光城花满墅 4室4厅 复式 南,整租,宝山,罗店,阳光城花满墅,519.72,4,4,4,南,低,3,官方核验,链家,未知,16000,16000,未知
上海,整租·万科悦城 3室2厅 复式 南/北,整租,嘉定,菊园新区,万科悦城,89.69,3,2,1,南 北,高,11,官方核验,链家,2天前维护,2000,2000,2026-01-06
上海,整租·永安小区(杨浦) 1室1厅 南,整租,杨浦,东外滩,永安小区(杨浦),39.81,1,1,1,南,高,7,官方核验|近地铁|精装,链家,未知,3000,3000,未知
上海,整租·西郊河畔家园 4室2厅 南,整租,闵行,华漕,西郊河畔家园,93.7,4,2,2,南,高,5,官方核验|精装|双卫生间,链家,1天前维护,6800,6800,2026-01-07
上海,整租·漕溪一村 1室1厅 南,整租,徐汇,万体馆,漕溪一村,32.0,1,1,1,南,高,5,官方核验|近地铁|精装,链家,未知,5000,5000,未知
上海,整租·东园三村小区 2室1厅 南,整租,浦东,陆家嘴,东园三村小区,66.5,2,1,1,南,低,6,官方核验|近地铁|精装,链家,2天前维护,7600,7600,2026-01-06
上海,整租·凯迪澳澜湾 5室1厅 复式 南/北,整租,青浦,赵巷,凯迪澳澜湾,275.6,5,1,3,南 北,低,3,官方核验,链家,未知,10000,10000,未知
上海,整租·宝华盛世花园 4室2厅 南,整租,宝山,月浦,宝华盛世花园,137.11,4,2,2,南,高,14,官方核验|精装|双卫生间,链家,未知,3600,3600,未知
上海,整租·雍华府(公寓) 2室1厅 南,整租,闵行,颛桥,雍华府(公寓),74.34,2,1,1,南,低,8,官方核验|随时看房,链家,未知,5300,5300,未知
上海,整租·宜浩佳园北区 2室2厅 南,整租,浦东,临港新城,宜浩佳园北区,82.72,2,2,1,南,中,4,官方核验|随时看房,链家,2天前维护,2500,2500,2026-01-06
上海,整租·菊园 3室2厅 东南,整租,浦东,陆家嘴,菊园,143.62,3,2,2,东南,高,18,官方核验|近地铁|精装|双卫生间,链家,未知,17000,17000,未知
上海,整租·航天小区 3室1厅 南,整租,杨浦,五角场,航天小区,74.46,3,1,1,南,低,6,官方核验|近地铁|精装,链家,1天前维护,9000,9000,2026-01-07
上海,整租·华润佘山九里 3室2厅 南,整租,松江,泗泾,华润佘山九里,101.54,3,2,1,南,高,14,官方核验|精装|随时看房,链家,未知,5800,5800,未知
上海,整租·升平小区 1室1厅 南,整租,静安,南京西路,升平小区,31.97,1,1,1,南,高,4,官方核验|近地铁|精装|随时看房,链家,4天前维护,6300,6300,2026-01-04
上海,整租·中国铁建花语江南 3室2厅 南,整租,青浦,赵巷,中国铁建花语江南,97.0,3,2,2,南,高,8,官方核验|精装|双卫生间|随时看房,链家,未知,6500,6500,未知
上海,整租·清风名苑 1室1厅 南/北,整租,浦东,泥城镇,清风名苑,61.0,1,1,1,南 北,高,6,精装,链家,2天前维护,1750,1750,2026-01-06
上海,整租·新凯城香樟苑 2室1厅 南,整租,松江,泗泾,新凯城香樟苑,70.7,2,1,1,南,低,12,官方核验|近地铁|随时看房,链家,未知,2800,2800,未知
上海,整租·上实虹桥湖畔艺墅 4室2厅 复式 南,整租,青浦,赵巷,上实虹桥湖畔艺墅,334.0,4,2,4,南,高,4,精装|随时看房,链家,2天前维护,17200,17200,2026-01-06
上海,整租·共康八村 2室1厅 南,整租,宝山,共康,共康八村,73.06,2,1,1,南,中,6,官方核验,链家,2天前维护,3800,3800,2026-01-06
上海,整租·地杰国际城E欧泊时光 2室2厅 南,整租,浦东,御桥,地杰国际城E欧泊时光,85.0,2,2,1,南,高,26,官方核验|近地铁|精装,链家,未知,7200,7200,未知
上海,整租·现代御墅 5室2厅 南/北,整租,金山,金山新城,现代御墅,304.0,5,2,3,南 北,低,3,官方核验|精装,链家,4天前维护,10000,10000,2026-01-04
上海,整租·梅园二街坊 2室1厅 南,整租,浦东,梅园,梅园二街坊,55.34,2,1,1,南,低,6,官方核验|近地铁|精装|随时看房,链家,3天前维护,7000,7000,2026-01-05
上海,整租·中福浦江汇 1室1厅 南,整租,黄浦,蓬莱公园,中福浦江汇,54.68,1,1,1,南,高,24,官方核验|近地铁|精装,链家,3天前维护,7100,7100,2026-01-05
上海,整租·东滩花园 5室2厅 复式 南/北,整租,崇明,陈家镇,东滩花园,300.0,5,2,2,南 北,低,1,官方核验|双卫生间,链家,2天前维护,14500,14500,2026-01-06
上海,整租·东渡悦来城 3室2厅 南,整租,青浦,盈浦,东渡悦来城,96.94,3,2,1,南,低,27,官方核验|近地铁|精装,链家,未知,7500,7500,未知
上海,整租·滨海三村 2室1厅 南,整租,金山,金山新城,滨海三村,43.23,2,1,1,南,高,6,官方核验|精装,链家,2天前维护,1600,1600,2026-01-06
上海,整租·万科金域澜湾 3室2厅 南,整租,浦东,临港新城,万科金域澜湾,90.0,3,2,2,南,中,8,官方核验|近地铁|精装|双卫生间|随时看房,链家,2天前维护,3200,3200,2026-01-06
上海,整租·盛世家园 3室2厅 南,整租,静安,永和,盛世家园,107.24,3,2,1,南,高,6,官方核验,链家,1天前维护,7000,7000,2026-01-07
上海,整租·城开珑庭 3室2厅 南/北,整租,闵行,梅陇,城开珑庭,97.97,3,2,1,南 北,低,18,官方核验|近地铁|随时看房,链家,1天前维护,6800,6800,2026-01-07
上海,整租·民乐小区 2室1厅 南/北,整租,松江,松江老城,民乐小区,57.16,2,1,1,南 北,中,6,官方核验,链家,4天前维护,2850,2850,2026-01-04
上海,整租·龙门邨 3室0厅 南,整租,黄浦,豫园,龙门邨,64.4,3,0,1,南,低,3,官方核验|近地铁|随时看房,链家,2天前维护,8300,8300,2026-01-06
上海,整租·万科金色里程(公寓) 2室1厅 南,整租,浦东,杨思前滩,万科金色里程(公寓),78.48,2,1,1,南,低,18,官方核验|业主自荐|精装,链家,2天前维护,6000,6000,2026-01-06
上海,整租·绿洲城市花园 2室1厅 南,整租,普陀,长寿路,绿洲城市花园,103.46,2,1,1,南,中,9,官方核验|新上|近地铁|精装,链家,未知,10000,10000,未知
上海,整租·嘉和国际大厦 2室2厅 南,整租,虹口,鲁迅公园,嘉和国际大厦,96.25,2,2,1,南,低,28,精装,链家,2天前维护,10300,10300,2026-01-06
上海,整租·绿地新江桥城一期 1室1厅 南,整租,嘉定,江桥,绿地新江桥城一期,55.87,1,1,1,南,中,15,新上|近地铁,链家,3天前维护,3000,3000,2026-01-05
上海,整租·长桥一村 2室1厅 南,整租,徐汇,长桥,长桥一村,60.78,2,1,1,南,中,6,官方核验|近地铁|精装,链家,未知,10000,10000,未知
上海,整租·气象苑 2室1厅 南,整租,徐汇,龙华,气象苑,78.0,2,1,1,南,高,4,官方核验|近地铁|精装|随时看房,链家,1天前维护,8300,8300,2026-01-07
上海,整租·好世鹿鸣苑 2室2厅 东南,整租,闵行,莘庄南广场,好世鹿鸣苑,100.03,2,2,1,东南,中,17,官方核验|精装,链家,4天前维护,7700,7700,2026-01-04
上海,整租·新世纪花苑(二期)(浦东) 2室1厅 南,整租,浦东,世博,新世纪花苑(二期)(浦东),48.13,2,1,1,南,低,6,官方核验|近地铁|精装|随时看房,链家,2天前维护,5000,5000,2026-01-06
上海,整租·阳光城愉景湾 2室1厅 南,整租,浦东,川沙,阳光城愉景湾,69.4,2,1,1,南,低,20,官方核验|精装,链家,3天前维护,5400,5400,2026-01-05
上海,整租·九城湖滨国际 1室1厅 南,整租,松江,九亭,九城湖滨国际,58.22,1,1,1,南,低,16,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,5030,5030,2026-01-08
上海,整租·共富二村 3室2厅 南/北,整租,宝山,共富,共富二村,116.99,3,2,1,南 北,中,6,官方核验,链家,未知,5300,5300,未知
上海,整租·德盈佳园 2室1厅 南,整租,浦东,惠南,德盈佳园,82.7,2,1,1,南,低,6,未知,链家,2天前维护,2500,2500,2026-01-06
上海,整租·银山小区 1室1厅 南,整租,浦东,金杨,银山小区,49.5,1,1,1,南,高,6,官方核验|近地铁|随时看房,链家,3天前维护,4000,4000,2026-01-05
上海,整租·航华一村二街坊 1室1厅 南,整租,闵行,航华,航华一村二街坊,41.0,1,1,1,南,中,6,官方核验|精装,链家,未知,3900,3900,未知
上海,整租·浦发博园(公寓) 2室1厅 南,整租,浦东,三林,浦发博园(公寓),91.47,2,1,1,南,中,13,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,7090,7090,2026-01-08
上海,整租·何家宅小区 1室1厅 南,整租,虹口,鲁迅公园,何家宅小区,35.36,1,1,1,南,低,6,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,4030,4030,2026-01-08
上海,整租·菊华苑 1室1厅 南,整租,宝山,顾村,菊华苑,61.48,1,1,1,南,高,14,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,3260,3260,2026-01-08
上海,整租·日晖二村 1室1厅 南,整租,徐汇,斜土路,日晖二村,39.16,1,1,1,南,高,6,官方核验|近地铁,链家,3天前维护,4500,4500,2026-01-05
上海,整租·锦银休闲广场 1室1厅 南,整租,嘉定,丰庄,锦银休闲广场,39.0,1,1,1,南,低,19,近地铁|精装,链家,未知,4500,4500,未知
上海,整租·宜川一村 1室0厅 南,整租,普陀,甘泉宜川,宜川一村,26.37,1,0,1,南,高,5,官方核验,链家,未知,2600,2600,未知
上海,整租·创新佳苑 1室1厅 南,整租,浦东,唐镇,创新佳苑,57.54,1,1,1,南,低,8,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,4590,4590,2026-01-08
上海,整租·共康七村 1室1厅 南,整租,宝山,共康,共康七村,46.04,1,1,1,南,高,6,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,4460,4460,2026-01-08
上海,整租·科教园区大学城生活区 1室1厅 南,整租,浦东,惠南,科教园区大学城生活区,44.39,1,1,1,南,中,5,官方核验|新上,链家,2天前维护,990,990,2026-01-06
上海,整租·水语人家南苑 2室2厅 南,整租,闵行,闵浦,水语人家南苑,73.0,2,2,1,南,低,6,近地铁|精装,链家,4天前维护,3600,3600,2026-01-04
上海,整租·美罗家园宝欣苑二村 2室1厅 南,整租,宝山,罗店,美罗家园宝欣苑二村,69.0,2,1,1,南,低,18,未知,链家,未知,3000,3000,未知
上海,整租·中远两湾城 2室1厅 南,整租,普陀,中远两湾城,中远两湾城,108.7,2,1,1,南,低,34,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,10160,10160,2026-01-08
上海,整租·天钥新村 2室0厅 南,整租,徐汇,万体馆,天钥新村,50.3,2,0,1,南,中,6,官方核验|近地铁|精装,链家,未知,7300,7300,未知
上海,整租·春申景城湖滨晨韵 2室1厅 南,整租,闵行,春申,春申景城湖滨晨韵,107.22,2,1,2,南,低,17,公寓|拎包入住|精装|押一付一|双卫生间|随时看房,自如,今天维护,7260,7260,2026-01-08
上海,整租·恒安小区 2室1厅 南,整租,静安,彭浦,恒安小区,67.66,2,1,1,南,中,14,公寓|拎包入住|精装|押一付一,自如,5天前维护,5890,5890,2026-01-03
上海,整租·中环一号三期 2室1厅 南,整租,宝山,大华,中环一号三期,87.4,2,1,1,南,高,18,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,7260,7260,2026-01-08
上海,整租·新凯一期 3室2厅 南,整租,松江,泗泾,新凯一期,92.78,3,2,1,南,中,6,官方核验|近地铁|精装|随时看房,链家,4天前维护,4800,4800,2026-01-04
上海,整租·银厦花园 3室1厅 南,整租,闵行,莘庄北广场,银厦花园,108.93,3,1,1,南,中,15,官方核验|随时看房,链家,2天前维护,5800,5800,2026-01-06
上海,整租·邮电新村 2室1厅 南,整租,虹口,曲阳,邮电新村,39.35,2,1,1,南,低,5,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,4930,4930,2026-01-08
上海,整租·华鼎广场 2室2厅 南,整租,徐汇,田林,华鼎广场,114.0,2,2,1,南,低,29,官方核验|近地铁|精装|随时看房,链家,未知,8800,8800,未知
上海,整租·平顺小区 1室1厅 南,整租,静安,彭浦,平顺小区,43.17,1,1,1,南,中,6,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,3550,3550,2026-01-08
上海,整租·玉屏南路725号 1室1厅 南,整租,长宁,中山公园,玉屏南路725号,29.01,1,1,1,南,高,6,公寓|拎包入住|近地铁|精装|押一付一,自如,1天前维护,5090,5090,2026-01-07
上海,整租·小黑石公寓 1室1厅 南,整租,徐汇,建国西路,小黑石公寓,69.45,1,1,1,南,低,6,官方核验|近地铁|精装|随时看房,链家,1天前维护,12000,12000,2026-01-07
上海,整租·政通路118弄 2室1厅 南,整租,杨浦,五角场,政通路118弄,73.33,2,1,1,南,低,6,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,6630,6630,2026-01-08
上海,整租·明华大厦 3室2厅 南,整租,黄浦,老西门,明华大厦,164.73,3,2,2,南,中,26,官方核验|近地铁|精装|双卫生间|随时看房,链家,未知,13000,13000,未知
上海,整租·祁南二村 2室1厅 南/北,整租,宝山,罗店,祁南二村,77.93,2,1,1,南 北,高,6,官方核验|押一付一|随时看房,链家,未知,2200,2200,未知
上海,整租·开城新苑 2室2厅 南,整租,黄浦,五里桥,开城新苑,104.0,2,2,1,南,高,28,官方核验|月租|近地铁|精装|随时看房,链家,2天前维护,11000,11000,2026-01-06
上海,整租·上农二小区 1室1厅 南,整租,虹口,凉城,上农二小区,34.73,1,1,1,南,中,6,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,3760,3760,2026-01-08
上海,整租·阳光翠庭 2室2厅 南/北,整租,松江,松江新城,阳光翠庭,104.86,2,2,1,南 北,中,18,官方核验|精装,链家,1天前维护,5000,5000,2026-01-07
上海,整租·源昌幸福里 2室1厅 南,整租,青浦,赵巷,源昌幸福里,90.1,2,1,1,南,中,24,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,5230,5230,2026-01-08
上海,整租·益华小区 2室1厅 南,整租,杨浦,五角场,益华小区,73.8,2,1,1,南,高,6,官方核验|近地铁,链家,未知,5700,5700,未知
上海,整租·延丰佳苑 3室1厅 南/北,整租,浦东,川沙,延丰佳苑,82.0,3,1,2,南 北,中,15,精装|双卫生间|随时看房,链家,2天前维护,4250,4250,2026-01-06
上海,整租·西凌新邨 1室1厅 北,整租,黄浦,蓬莱公园,西凌新邨,27.66,1,1,1,北,高,6,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,4290,4290,2026-01-08
上海,整租·骏豪国际 1室1厅 南,整租,静安,南京西路,骏豪国际,66.34,1,1,1,南,高,29,官方核验|近地铁|精装,链家,4天前维护,12500,12500,2026-01-04
